,ID,title,date,url
108,d-5118486,Polisi Sita HP dan Sim Card Pelaku Teror Paket Parabola dan 1 Truk Pisang, 03 Agu 2020 15:42 WIB,https://news.detik.com/berita-jawa-tengah/d-5118486/polisi-sita-hp-dan-sim-card-pelaku-teror-paket-parabola-dan-1-truk-pisang?single=1
109,d-5118375,Terkuak! Pembunuh Pasutri di Tegal Ternyata Sakit Hati ke Korban Perempuan, 03 Agu 2020 14:48 WIB,https://news.detik.com/berita-jawa-tengah/d-5118375/terkuak-pembunuh-pasutri-di-tegal-ternyata-sakit-hati-ke-korban-perempuan?single=1
110,d-5118289,Pelaku Teror Paket Parabola dan Pisang 1 Truk Ditangkap di Semarang, 03 Agu 2020 13:49 WIB,https://news.detik.com/berita-jawa-tengah/d-5118289/pelaku-teror-paket-parabola-dan-pisang-1-truk-ditangkap-di-semarang?single=1
111,d-5118193,Polisi Rilis Update Kasus Paket Misterius yang 2 Tahun Teror Mbak Titik, 03 Agu 2020 13:04 WIB,https://news.detik.com/berita-jawa-tengah/d-5118193/polisi-rilis-update-kasus-paket-misterius-yang-2-tahun-teror-mbak-titik?single=1
112,d-5116189,Polisi Duga Motif Pelajar di Kukar Rampok Toko Emas Adalah Persaingan Usaha, 01 Agu 2020 09:56 WIB,https://news.detik.com/berita/d-5116189/polisi-duga-motif-pelajar-di-kukar-rampok-toko-emas-adalah-persaingan-usaha?single=1
113,d-5115625,"Kenalan di Medsos, Pria Ini Aniaya Perempuan Paruh Baya Pakai Palu", 31 Jul 2020 15:37 WIB,https://news.detik.com/berita-jawa-tengah/d-5115625/kenalan-di-medsos-pria-ini-aniaya-perempuan-paruh-baya-pakai-palu?single=1
114,d-5115445,Perselisihan Bisnis Lovebird Berujung Pembunuhan Sadis Pasutri, 31 Jul 2020 13:03 WIB,https://news.detik.com/berita-jawa-tengah/d-5115445/perselisihan-bisnis-lovebird-berujung-pembunuhan-sadis-pasutri?single=1
115,d-5114036,Kronologi Terungkapnya Pembunuhan Sadis Pasutri di Tegal, 30 Jul 2020 13:58 WIB,https://news.detik.com/berita-jawa-tengah/d-5114036/kronologi-terungkapnya-pembunuhan-sadis-pasutri-di-tegal?single=1
116,d-5114005,Ada-ada Aja! Pemuda di Jepara Ini Jual Brownis dan Kukis Berbahan Ganja, 30 Jul 2020 13:34 WIB,https://news.detik.com/berita-jawa-tengah/d-5114005/ada-ada-aja-pemuda-di-jepara-ini-jual-brownis-dan-kukis-berbahan-ganja?single=1
117,d-5113278,Pelaku Pembunuhan Sadis Pasutri di Tegal Sudah Ditangkap!, 29 Jul 2020 20:18 WIB,https://news.detik.com/berita-jawa-tengah/d-5113278/pelaku-pembunuhan-sadis-pasutri-di-tegal-sudah-ditangkap?single=1
118,d-5113276,Tragis! Pasutri Ini Ditemukan Tewas Dibunuh di Tegal, 29 Jul 2020 20:12 WIB,https://news.detik.com/berita-jawa-tengah/d-5113276/tragis-pasutri-ini-ditemukan-tewas-dibunuh-di-tegal?single=1
119,d-5112815,"Teror Paket ke Mbak Titik Mereda, Terakhir Dikirimi Pisang 1,5 Ton", 29 Jul 2020 16:38 WIB,https://news.detik.com/berita-jawa-tengah/d-5112815/teror-paket-ke-mbak-titik-mereda-terakhir-dikirimi-pisang-15-ton?single=1
120,d-5112638,Ini Kondisi Terkini Mbak Titik yang Diteror Paket Parabola-Pisang 1 Truk, 29 Jul 2020 15:06 WIB,https://news.detik.com/berita-jawa-tengah/d-5112638/ini-kondisi-terkini-mbak-titik-yang-diteror-paket-parabola-pisang-1-truk?single=1
121,d-5112614,Polisi Akan Periksa Kejiwaan 2 Tersangka Penculikan Bocah di Jaksel, 29 Jul 2020 14:55 WIB,https://news.detik.com/berita/d-5112614/polisi-akan-periksa-kejiwaan-2-tersangka-penculikan-bocah-di-jaksel?single=1
